name	category	relevance	country_iso	x	y
Noah's Ark	Church	2495	US	3.0778309124391443	4.384320658537991
Labyrinth	Building	840	US	0.3702599736626454	1.6508753007940598
Lakeside	Building	67	US	-0.740608597390776	0.43579085858078725
Goodwill	Building	94	US	-0.7023650892866453	0.47802376744320224
Wigwam	Building	293	US	-0.4166956048261457	0.7925702746557696
Seaview Terrace	Building	63	US	-0.735336708138967	0.39773214191944123
Grand Hotel	Building	98	US	-0.9503638340290061	0.5732348145024322
El Dorado Correctional Facility	Building	255	US	-0.5771980361593007	1.018353361902156
Westboro Baptist Church	Church	62	US	-0.8848672662254353	0.6946600628275899
The Salvation Army	Church	1791	US	1.6185430482698007	3.4022026018235803
North Point Community Church	Church	94	US	-0.8298215517011538	0.7337543806879916
Lansing Correctional Facility	Building	60	US	-0.8868559282337201	0.6796248811772939
Church of Antioch	Church	258	US	-0.6649008495484325	0.8456180989039722
Intel Corporation	Building	55	US	-0.8711236608508719	0.845891469858042
Military Aviation Museum	Museum	54	US	-0.6450239361488259	0.43260367529760746
Virginia Museum of Fine Arts	Museum	53	US	-0.6873016138416645	0.44612191773125703
National Inventors Hall of Fame	Building	76	US	-0.8024130679952589	0.519507741378598
Montana State Prison	Building	61	US	-1.272492040711619	0.8851634325366557
Allen County War Memorial Coliseum	Building	152	US	-0.7263740772279011	0.6865450074901863
Van Andel Arena	Building	86	US	-0.8850803652513962	0.5814939459942685
Federal Law Enforcement Training Center	Building	52	US	-0.7212325440563389	0.43086638732888144
Heifer International	Building	202	US	-0.515430641376717	0.8888372343195489
National Mall	Historical Site	480	US	-0.11084569213800871	1.105637266942438
Cox Convention Center	Building	60	US	-0.7898063088055526	0.7317436359037546
Deme	Building	89	US	-0.691271059038544	0.46129140910765143
Museum of Flight	Museum	127	US	-1.2984275433214987	1.1092500955304305
Allstate Arena	Building	330	US	-0.523025901704137	0.9988817453874108
French Quarter	Historical Site	525	US	0.1216276893076532	1.3897919589462717
Wainwright Building	Building	57	US	-0.829324725031754	0.6156296153311328
Laura Ingalls Wilder House	Building	50	US	-0.8120373138931123	0.6430100195804409
Montgomery	Museum	95	US	-0.5852625008860312	0.6751186092330859
Bank of America	Building	78	US	-1.0605666185687115	1.07839215968023
Eames House	Building	91	US	-0.8873426202720113	1.064804705492293
Hay House	Building	59	US	-0.5836815763090204	0.5587070888332154
Thomson Correctional Center	Building	78	US	-0.9048125902502666	0.6321791554563373
Jiffy Lube Live	Building	108	US	-0.6482548213837667	0.5284314561878638
Colorado State Capitol	Building	74	US	-0.9724816495970602	0.8328365702524405
Milwaukee Art Museum	Museum	123	US	-0.8541725467971791	0.6687422683040962
Portland Building	Building	54	US	-1.3432729917313293	1.0087391166983017
Regal Cinemas	Building	283	US	-0.7577747830955023	1.3943227344060978
Seattle Underground	Building	331	US	-1.0076305841201412	1.430131908486766
Getty Center	Museum	404	US	-0.4376709577988676	1.5561773297471853
Gulfstream Aerospace	Building	352	US	-0.11740764508930977	0.9904255632919982
Mary Kay	Building	55	US	-0.4221308963525114	0.5623641879535529
Family Video	Building	149	US	-0.6678271609013491	0.8710292390010611
Fred Hutchinson Cancer Research Center	Building	90	US	-1.3555353954109075	1.0509997210729642
Hearthstone	Building	186	US	-1.2188278347967438	1.2017151047086343
Pacific Science Center	Building	66	US	-1.3900075007660864	1.0135929341873144
Boston Fire Department	Building	53	US	-0.8227810760159388	0.5336036488420296
Pentagon Memorial	Monument	152	US	-0.5828341556183461	0.5902436621356076
Our Lady of Perpetual Help	Church	301	US	-0.5104465712174544	0.8119325962308825
Breslin Student Events Center	Building	78	US	-0.8785930697048158	0.554391628875335
Michigan State Capitol	Building	74	US	-0.8851107457081552	0.5489197504251911
The Fillmore Detroit	Building	92	US	-0.8331486657109277	0.5591654406588739
La Lanterne	Building	80	US	-0.7308711310208765	0.4230582303459861
Civil Air Patrol	Building	403	US	-1.5836798839154462	1.8444570041937645
Boone Hall	Building	203	US	-0.675459616999883	0.7416789495191267
Yost Ice Arena	Building	51	US	-0.8961238913733917	0.5041310798129133
Eastman Chemical Company	Building	119	US	-0.6050738200835805	0.6217469972235024
Six Flags Fiesta Texas	Building	294	US	-0.2759424360327651	1.1411836602687309
Six Flags Hurricane Harbor	Building	74	US	-0.6798324343547463	0.7604612546733134
Brill Building	Building	177	US	-0.5794959366205508	0.5801948918860727
Maricopa County Sheriff's Office	Building	65	US	-0.8486765959562779	0.9414123355481281
Miami Police Department	Building	156	US	-0.7052556627092709	1.0688492929133373
Chicago Fire Department	Building	200	US	-0.7066574447557079	0.7918620293433081
Word of Faith Fellowship	Church	55	US	-0.8906958081388382	0.7126275103495946
Key Tower	Building	64	US	-0.8347123632028772	0.5010334564344574
Stations of the Cross	Church	754	US	0.08365871760674738	1.9196768483305933
Colorado State Patrol	Building	52	US	-0.974722629740452	0.8174379791038672
Apollo Theater	Building	325	US	-0.4568100194274607	0.9193216657059761
Sunset Tower	Building	76	US	-0.9096967532375889	1.038984227983203
Orange County Convention Center	Building	76	US	-0.3993510846733388	0.5771622926345363
Serbian Orthodox Church	Church	284	US	-0.5582849824893895	1.3565857650217066
Whitehaven	Building	175	US	-0.5515264901829413	0.6267179977846224
Camp Shelby	Building	103	US	-0.5179318460500285	0.709204338817616
Yuma Territorial Prison	Building	127	US	-0.7591210078334092	1.0758027753706365
Oregon Ballet Theatre	Building	62	US	-1.331619589797058	1.0210535268245347
Pittock Mansion	Building	140	US	-1.2200546481844146	1.1444206145523985
African Methodist Episcopal Zion Church	Church	87	US	-0.7328127132077886	0.43563831978614653
Coptic Orthodox Church	Church	382	US	-0.400367838372549	0.9566852877910108
Philadelphia Fire Department	Building	70	US	-0.8570965129790655	0.419050555865698
Missouri State Capitol	Building	52	US	-0.8527105291708041	0.6341781044286313
Alaska State Capitol	Building	66	US	-1.8377187432369928	1.123840011733124
Hawaii State Capitol	Building	79	US	-0.8515183999184379	1.6246768858808804
Vancouver Police Department	Building	71	US	-1.322250589981933	1.0347757881393784
Seattle Police Department	Building	68	US	-1.3840332291027682	1.0163387578207161
Red Onion State Prison	Building	184	US	-0.5298674859081366	0.7212600343361548
Park Royal	Building	71	US	-0.7390587200346596	0.40134884944749
Walmart	Building	184	US	-0.5449833600222884	0.9517856794665173
Pegula Ice Arena	Building	53	US	-0.7941579716503263	0.43619978866164355
Boston Navy Yard	Historical Site	61	US	-0.771684768540297	0.3515767704561744
Rienzi	Museum	57	US	-0.593811425853091	0.7255653485508312
Liberty Tree	Monument	76	US	-0.6090327549623292	0.5377482641481328
Matthew Knight Arena	Building	154	US	-1.1559236839161349	1.1778802625492901
McArthur Court	Building	64	US	-1.2855093204242203	1.0364786467752884
Peabody Museum of Natural History	Museum	51	US	-0.769150884798605	0.36542327574069733
Saint Louis Art Museum	Museum	50	US	-0.8407076126108632	0.6059201643700711
Staples Center	Building	59	US	-0.9315980696844255	1.0111021653944954
Excalibur Hotel and Casino	Building	190	US	-0.7806938589095929	1.1667468939963408
Our Lady of Lourdes	Church	552	US	-0.14685173345411648	1.2062788848557813
Ohio State Penitentiary	Building	88	US	-0.7776965382363336	0.5258008215373983
Chillicothe Correctional Institution	Building	80	US	-0.7555959246830711	0.5533149530282452
Oregon State Penitentiary	Building	134	US	-1.2124102199342215	1.1415104640727336
Cook County Sheriff's Office	Building	55	US	-0.5331179700742072	0.5577307386014495
Boston Police Department	Building	181	US	-0.3441878383204804	0.762053423597435
Cook County Jail	Building	76	US	-0.5028814809611561	0.5907499652247463
Fraternal Order of Police	Building	127	US	-0.5350038352783781	0.6391595796266523
Colorado Springs Police Department	Building	120	US	-0.8756494090377485	0.9072238381076753
Potosi Correctional Center	Building	84	US	-0.7733059312682724	0.6684671046151336
Arrendale State Prison	Building	53	US	-0.6432187263837958	0.5413452556698987
McRae Correctional Institution	Building	52	US	-0.5618373514144601	0.5412703847810968
Beverly Hills Police Department	Building	1338	US	0.9540959152170153	2.5199573014322065
Holman Correctional Facility	Building	72	US	-0.5448087055743986	0.6374644017647376
Louisiana State Penitentiary	Building	798	US	0.4701353403638785	1.8344196627550555
Ironwood State Prison	Building	64	US	-0.8790958171616731	0.9770342905729499
Valley State Prison	Building	57	US	-1.0487255441772447	1.0188047081236768
Las Vegas Metropolitan Police Department	Building	290	US	-0.6387457419554822	1.323501398037812
Lovelock Correctional Center	Building	69	US	-1.114910181558298	0.9999715361312607
Menard Correctional Center	Building	123	US	-0.7083865182033933	0.7180873056335385
Port Authority of New York and New Jersey Police Department	Building	122	US	-0.6582873830392166	0.49462772728012727
Atlanta Police Department	Building	226	US	-0.4462003865049157	0.9592868623137302
Dodge Correctional Institution	Building	568	US	-0.23937268292432634	1.3769345887598
Albion Correctional Facility	Building	65	US	-0.857583459687031	0.4485714404643004
Downstate Correctional Facility	Building	60	US	-0.7721958806177384	0.3921300836708269
Five Points Correctional Facility	Building	511	US	-0.18595998468301195	1.134147585701506
Shawangunk Correctional Facility	Building	95	US	-0.7270125847321343	0.44959507247653524
Upstate Correctional Facility	Building	124	US	-0.7901277215381843	0.4823068003839882
Chemistry	Building	1650	US	1.3338928454377705	3.5320071898240637
AT&T Stadium	Building	58	US	-0.7025063246152229	0.7355251327008513
Detroit Institute of Arts	Museum	128	US	-0.7820987619983335	0.6158422935949152
Honolulu Museum of Art	Museum	56	US	-0.8844508554660099	1.588422751291521
Yale University Art Gallery	Museum	104	US	-0.6926230581978701	0.44894706030391307
Princeton University Art Museum	Museum	52	US	-0.7523698717330146	0.39444415960183293
North Carolina Museum of Art	Museum	88	US	-0.5923274563900598	0.5254195741258977
Fort Moultrie	Historical Site	104	US	-0.48253499620591495	0.5799117035412608
Stiltsville	Historical Site	117	US	-0.2404686785962304	0.6372680161706998
Freer Gallery of Art	Museum	71	US	-0.6997681873938641	0.46237212731866045
Lafitte's Blacksmith Shop	Historical Site	125	US	-0.4544969681940132	0.7607710842302732
USS Yorktown	Museum	51	US	-0.5603252717667783	0.4971008525659315
Napoleon House	Historical Site	69	US	-0.5350000522608397	0.6727521151161077
Stratford Hall (plantation)	Museum	68	US	-0.6789733007843242	0.4585519019539914
Los Angeles County Sheriff's Department	Building	433	US	-0.3925802159623921	1.5978196555707462
San Diego County Sheriff's Department	Building	51	US	-0.8906240700064446	0.9881883062316231
Chicago Police Department	Building	520	US	-0.24671474407662528	1.2957178233315123
Colorado State Penitentiary	Building	96	US	-0.9010256965320189	0.8756987779438656
Honolulu Police Department	Building	85	US	-0.8427100526680109	1.6340595421034898
Indiana State Police	Building	50	US	-0.8007671370782906	0.5718601350336524
San Jose Police Department	Building	56	US	-0.8788420989734383	0.598560042086579
Riverbend Maximum Security Institution	Building	53	US	-0.7279864836568921	0.577053515070908
Kentucky State Penitentiary	Building	69	US	-0.7429017690650392	0.6137859407286309
Omni Hotels & Resorts	Building	125	US	-0.6053809813073806	0.8369602820065382
Boll Weevil Monument	Monument	3678	US	4.657253444199405	6.285796592605697
Muscle Shoals Sound Studio	Building	372	US	-0.23034358355283666	1.0954310596732504
Vulcan statue	Monument	121	US	-0.5433828720716586	0.6950053414112792
U.S. Space & Rocket Center	Museum	115	US	-0.5895696592022058	0.6781283306663869
USS Alabama (BB-60)	Museum	424	US	-0.028479951195717345	1.200518762454962
USS Drum (SS-228)	Museum	106	US	-0.4864792960475323	0.7005108444919653
Barn	Building	262	US	-1.1183808868482346	1.2982678984189076
Garage	Building	58	US	-1.4121996132295607	0.9774905984541903
Outhouse	Building	266	US	-1.1126270749926421	1.3045589922008662
Residence	Building	61	US	-1.3814029632796812	0.9834578898248263
Union College	Historical Site	294	US	-0.35001129757083144	0.9067423146102626
SS Jeremiah O'Brien	Museum	81	US	-1.0569095354264897	1.0832323641897332
Legion of Honor	Museum	67	US	-1.076972197880818	1.0624164393712656
San Francisco Armory	Building	357	US	-0.6580485267196883	1.517460336767967
Haight-Ashbury	Historical Site	581	US	-0.3357252605491573	1.870047633884512
Fort Mason	Building	101	US	-1.0280813667614876	1.1148778450838854
California Science Center	Museum	117	US	-0.8473616642620132	1.1026843124585557
The Broad	Museum	157	US	-0.7906623262040503	1.1649345527442334
Museum of Death	Museum	253	US	-0.6545392979889374	1.3166058700419543
Watts Towers	Monument	284	US	-0.6039838021214743	1.365043678752472
L.A. Live	Building	188	US	-0.7458387989790336	1.213921895846598
Stahl House	Historical Site	127	US	-0.836402970100324	1.119131202534864
Warner Bros	Building	51	US	-0.9470851023198659	0.9989506944310166
Rodeo Drive	Historical Site	512	US	-0.28114948351837615	1.725088235073926
Belvedere Castle	Castle	236	US	-0.49496608150789806	0.6726783235426516
USS Midway Museum	Museum	310	US	-0.5180348583943055	1.3974703426638564
Chicago Cultural Center	Building	98	US	-0.8509454311506855	0.6311573996909429
Robie House	Building	186	US	-0.7209542125180615	0.7695825868008443
Eastern State Penitentiary	Museum	363	US	-0.29700686741584176	0.8920295117679219
Chihuly Garden and Glass	Museum	94	US	-1.3497042092558365	1.0576010541959586
Middleton Place	Historical Site	68	US	-0.5413472831264406	0.5263450144077789
Rainbow Row	Building	77	US	-0.5225664729362207	0.5383009999197683
Kingsley Plantation	Historical Site	71	US	-0.4703906154708606	0.559597944599492
New York City Ballet	Building	237	US	-0.493419572175845	0.674475920336286
Cotton Club	Building	437	US	-0.2066125039355675	0.9884495181956393
Gatehouse	Building	101	US	-0.506026809572992	0.7359988036755774
Laundry	Building	263	US	-0.2727759224693239	0.9907198550505238
Gymnasium	Building	65	US	-0.6461522205536397	0.6896416908550921
Auditorium	Building	131	US	-0.5511061585932332	0.7934325232000757
Granary	Building	103	US	-0.9954272864878954	1.1168274030097114
Cloud Gate	Monument	1523	US	1.201453892496226	2.871885063216602
Arizona House of Representatives	Building	97	US	-0.8027834987813826	0.9920073181565761
Aztec Bowl	Historical Site	76	US	-0.8560937813118311	1.027909618237715
Virgen de la Candelaria	Monument	132	UY	1.9354289334164985	0.606382365459604
Cross	Monument	313	UY	2.1883751599905183	0.8944918141203959
Alisher Navoiy	Monument	77	UZ	0.5918970213260607	-1.5028121163004096
Vatican Museums	Museum	390	VA	0.4636859694748073	-0.23308194961397533
Sistine Chapel	Church	1545	VA	2.1272250415964744	1.5831168521567378
Domus Sanctae Marthae	Building	64	VA	-0.005711257139451039	-0.7456592189338337
Graham	Building	84	VC	0.2785513271333065	0.39247798866847905
Guardian Building	Building	69	VI	0.05965345808625925	0.39379680911554726
Mỹ Sơn	Archaeological Site	266	VN	1.972220308362809	-1.5726409526151077
Presidential Palace, Hanoi	Castle	56	VN	1.4814253520539749	-1.8968772234806102
Bến Nhà Rồng	Museum	118	VN	1.9053185083603195	-1.7636219839837406
Bạch Dinh	Museum	65	VN	1.8455020094391295	-1.8498228911597683
Ho Chi Minh Mausoleum	Museum	209	VN	1.7018640194615653	-1.656290306249409
Isia	Church	53	VU	3.3429776898991737	-2.5658836495241535
